model,audio,duration,duration_after_vad,time,wer,wil,wip,mer
tiny,common_voice_it_23606167.mp3,5.538,4.722,1.9451022148132324,0.7272727272727273,0.9181818181818182,0.0818181818181818,0.7272727272727273
tiny,common_voice_it_40457039.mp3,6.084,5.684,1.4109160900115967,0.1,0.18999999999999995,0.81,0.1
tiny,common_voice_it_40283173.mp3,5.58,5.468,1.8841326236724854,0.0,0.0,1.0,0.0
tiny,common_voice_it_20045040.mp3,7.776,7.568,2.195932388305664,0.4166666666666667,0.5897435897435898,0.41025641025641024,0.38461538461538464
tiny,common_voice_it_26970935.mp3,4.536,4.328,1.8650848865509033,0.4444444444444444,0.6527777777777778,0.3472222222222222,0.4444444444444444
tiny,common_voice_it_17544185.mp3,3.168,2.64,2.604748249053955,1.0,1.0,0.0,1.0
tiny,common_voice_it_20042813.mp3,6.648,6.024,1.5173430442810059,0.3076923076923077,0.5207100591715976,0.4792899408284023,0.3076923076923077
tiny,common_voice_it_21916542.mp3,3.576,2.696,3.5474424362182617,1.0,1.0,0.0,1.0
tiny,common_voice_it_20268831.mp3,5.76,5.232,2.1710541248321533,0.125,0.234375,0.765625,0.125
tiny,common_voice_it_20069601.mp3,5.616,5.408,10.086189031600952,0.9090909090909091,0.8961038961038961,0.10389610389610389,0.7142857142857143
tiny,common_voice_it_20001185.mp3,9.96,5.28,2.219254970550537,0.23076923076923078,0.3589743589743589,0.6410256410256411,0.23076923076923078
tiny,common_voice_it_19997999.mp3,2.592,2.096,3.1165201663970947,1.0,0.8333333333333334,0.16666666666666666,0.6666666666666666
tiny,common_voice_it_40258742.mp3,3.42,3.18,1.5561718940734863,0.25,0.4375,0.5625,0.25
tiny,common_voice_it_20033266.mp3,6.552,6.184,2.249913215637207,0.9285714285714286,0.8949579831932774,0.10504201680672269,0.7222222222222222
tiny,common_voice_it_40677466.mp3,6.264,5.992,1.9324753284454346,0.6923076923076923,0.8153846153846154,0.18461538461538463,0.6
tiny,common_voice_it_20268098.mp3,9.888,8.048,2.2042078971862793,0.3333333333333333,0.5555555555555556,0.4444444444444444,0.3333333333333333
tiny,common_voice_it_19987982.mp3,7.584,0.0,0.09646487236022949,1.0,1,0,1.0
tiny,common_voice_it_20228693.mp3,9.528,5.896,1.867056131362915,0.4,0.51,0.48999999999999994,0.36363636363636365
tiny,common_voice_it_20058011.mp3,7.584,5.2,1.6789770126342773,0.45454545454545453,0.6363636363636365,0.3636363636363636,0.45454545454545453
tiny,common_voice_it_21976479.mp3,2.4,1.968,3.034503936767578,1.5,1.0,0.0,1.0
tiny,common_voice_it_20252212.mp3,6.384,6.384,1.577343463897705,0.7272727272727273,0.8787878787878788,0.12121212121212122,0.6666666666666666
tiny,common_voice_it_20042178.mp3,7.704,6.536,1.6927769184112549,0.3076923076923077,0.4505494505494505,0.5494505494505495,0.2857142857142857
tiny,common_voice_it_20275659.mp3,3.648,3.376,0.8798751831054688,0.25,0.4375,0.5625,0.25
tiny,common_voice_it_18370587.mp3,7.032,6.184,1.6208384037017822,0.5454545454545454,0.6573426573426573,0.34265734265734266,0.46153846153846156
tiny,common_voice_it_20307472.mp3,8.712,5.824,1.9440584182739258,0.6,0.7727272727272727,0.22727272727272727,0.5454545454545454
tiny,common_voice_it_17642442.mp3,6.216,5.624,169.22535347938538,0.35714285714285715,0.4740259740259739,0.5259740259740261,0.35714285714285715
tiny,common_voice_it_19980855.mp3,4.2,4.2,2.4123826026916504,0.7,0.8875,0.11249999999999999,0.7
tiny,common_voice_it_31467945.mp3,6.156,5.5,6.886349201202393,0.5384615384615384,0.7482517482517483,0.2517482517482517,0.5384615384615384
tiny,common_voice_it_39998215.mp3,6.336,6.336,1.615926742553711,0.8,0.8666666666666667,0.13333333333333333,0.6666666666666666
tiny,common_voice_it_40255898.mp3,6.948,6.772,1.4007043838500977,0.5,0.6952380952380952,0.30476190476190473,0.4666666666666667
tiny,common_voice_it_23985788.mp3,5.616,4.96,10.38679313659668,1.1428571428571428,0.9428571428571428,0.05714285714285714,0.8
tiny,common_voice_it_20078101.mp3,5.736,5.736,8.9779691696167,0.5454545454545454,0.6573426573426573,0.34265734265734266,0.46153846153846156
tiny,common_voice_it_20075501.mp3,7.224,6.12,15.179236888885498,0.6666666666666666,0.8024691358024691,0.19753086419753085,0.6
tiny,common_voice_it_40679939.mp3,5.688,5.224,1.5133686065673828,0.25,0.4375,0.5625,0.25
tiny,common_voice_it_20413752.mp3,6.864,6.176,8.39189863204956,1.0714285714285714,0.9642857142857143,0.03571428571428571,0.8333333333333334
tiny,common_voice_it_40677525.mp3,3.78,3.78,1.352914810180664,0.3333333333333333,0.5555555555555556,0.4444444444444444,0.3333333333333333
tiny,common_voice_it_20223601.mp3,7.08,7.08,12.20616865158081,2.090909090909091,0.9854545454545455,0.014545454545454545,0.92
tiny,common_voice_it_19986109.mp3,5.76,5.168,1.649620771408081,0.2222222222222222,0.3950617283950617,0.6049382716049383,0.2222222222222222
tiny,common_voice_it_36377626.mp3,2.52,2.152,3.1244049072265625,1.0,1.0,0.0,1.0
tiny,common_voice_it_29885705.mp3,4.068,3.764,6.27122163772583,1.0,1.0,0.0,1.0
tiny,common_voice_it_19976130.mp3,2.592,2.592,7.732815504074097,1.0,1.0,0.0,1.0
tiny,common_voice_it_20077811.mp3,3.432,3.128,4.7064454555511475,2.25,1.0,0.0,1.0
tiny,common_voice_it_25274093.mp3,3.528,3.0,1.225294589996338,1.0,0.9761904761904762,0.023809523809523808,0.8571428571428571
tiny,common_voice_it_21568320.mp3,6.696,3.008,0.8736135959625244,0.3333333333333333,0.5555555555555556,0.4444444444444444,0.3333333333333333
tiny,common_voice_it_20066508.mp3,3.96,3.272,0.9661266803741455,1.0,0.95,0.05,0.8
tiny,common_voice_it_24085875.mp3,6.3,6.028,1.444532871246338,0.25,0.38636363636363635,0.6136363636363636,0.25
tiny,common_voice_it_20060712.mp3,6.048,5.744,1.9146678447723389,0.7142857142857143,0.8724489795918368,0.12755102040816327,0.6666666666666666
tiny,common_voice_it_26860866.mp3,3.06,2.436,2.6901116371154785,1.0,1.0,0.0,1.0
tiny,common_voice_it_20031325.mp3,5.064,5.064,1.5295369625091553,0.6,0.8,0.2,0.6
tiny,common_voice_it_24568622.mp3,4.716,4.636,9.048413515090942,1.0,1.0,0.0,1.0
tiny,common_voice_it_20272130.mp3,6.192,3.392,1.1645162105560303,0.0,0.0,1.0,0.0
tiny,common_voice_it_20295298.mp3,9.936,7.28,2.1577560901641846,0.23076923076923078,0.40828402366863903,0.591715976331361,0.23076923076923078
tiny,common_voice_it_40183570.mp3,5.616,5.616,1.5847673416137695,0.16666666666666666,0.24242424242424243,0.7575757575757576,0.16666666666666666
tiny,common_voice_it_20284241.mp3,6.72,5.584,1.6700751781463623,0.36363636363636365,0.5950413223140496,0.4049586776859504,0.36363636363636365
tiny,common_voice_it_27265223.mp3,6.696,5.88,1.9510586261749268,0.6666666666666666,0.7857142857142857,0.21428571428571427,0.5714285714285714
tiny,common_voice_it_20265660.mp3,6.984,6.264,1.3733880519866943,0.18181818181818182,0.3305785123966941,0.6694214876033059,0.18181818181818182
tiny,common_voice_it_18710523.mp3,4.224,4.016,149.06987142562866,1.0,1.0,0.0,1.0
tiny,common_voice_it_35178368.mp3,4.752,3.68,1.4907541275024414,1.0,0.8333333333333334,0.16666666666666666,0.6666666666666666
tiny,common_voice_it_17971295.mp3,2.952,2.264,1.4546208381652832,0.0,0.0,1.0,0.0
tiny,common_voice_it_20090595.mp3,6.936,4.064,1.4940755367279053,0.3333333333333333,0.48076923076923084,0.5192307692307692,0.3076923076923077
tiny,common_voice_it_20242442.mp3,5.712,5.184,1.2314398288726807,0.2,0.3599999999999999,0.6400000000000001,0.2
tiny,common_voice_it_22725840.mp3,6.672,6.624,1.618640422821045,0.7272727272727273,0.8787878787878788,0.12121212121212122,0.6666666666666666
tiny,common_voice_it_27703537.mp3,6.912,6.912,3.1688499450683594,0.3076923076923077,0.4505494505494505,0.5494505494505495,0.2857142857142857
tiny,common_voice_it_26690702.mp3,5.94,5.94,14.396858930587769,1.2857142857142858,0.9962406015037594,0.0037593984962406013,0.9473684210526315
tiny,common_voice_it_17510630.mp3,5.928,5.368,1.5068120956420898,0.2857142857142857,0.4505494505494505,0.5494505494505495,0.2857142857142857
tiny,common_voice_it_39641526.mp3,5.508,5.172,0.9737720489501953,0.2857142857142857,0.4897959183673469,0.5102040816326531,0.2857142857142857
tiny,common_voice_it_19266438.mp3,4.968,3.096,0.804069995880127,0.0,0.0,1.0,0.0
tiny,common_voice_it_17867418.mp3,3.984,3.328,1.1400692462921143,1.0,0.9666666666666667,0.03333333333333333,0.8333333333333334
tiny,common_voice_it_20024355.mp3,6.696,6.696,54.62096405029297,0.5714285714285714,0.8021978021978022,0.1978021978021978,0.5714285714285714
tiny,common_voice_it_25463290.mp3,4.356,3.764,1.2195775508880615,0.7142857142857143,0.9047619047619048,0.09523809523809523,0.7142857142857143
tiny,common_voice_it_19769858.mp3,4.416,3.184,2.9446394443511963,1.0,1.0,0.0,1.0
tiny,common_voice_it_39573739.mp3,6.3,5.74,1.981490135192871,0.6923076923076923,0.8626373626373627,0.13736263736263737,0.6428571428571429
tiny,common_voice_it_18810122.mp3,7.296,7.296,2.066634178161621,0.8,0.9333333333333333,0.06666666666666667,0.75
tiny,common_voice_it_26969844.mp3,9.468,4.864,1.4334797859191895,0.7777777777777778,0.8383838383838385,0.1616161616161616,0.6363636363636364
tiny,common_voice_it_20024719.mp3,7.128,6.312,1.7231292724609375,0.8,0.8545454545454545,0.14545454545454548,0.6666666666666666
tiny,common_voice_it_17853848.mp3,4.992,4.336,1.5561997890472412,0.5833333333333334,0.7916666666666666,0.20833333333333334,0.5833333333333334
tiny,common_voice_it_23928130.mp3,5.544,5.544,8.943776369094849,1.0,1.0,0.0,1.0
tiny,common_voice_it_20226299.mp3,5.736,5.112,1.2535996437072754,0.0,0.0,1.0,0.0
tiny,common_voice_it_20264619.mp3,4.632,4.632,5.446679353713989,1.2,0.9,0.1,0.75
tiny,common_voice_it_25460881.mp3,3.708,3.148,1.3665571212768555,0.0,0.0,1.0,0.0
tiny,common_voice_it_31706489.mp3,6.516,5.316,1.8748760223388672,0.09090909090909091,0.17355371900826455,0.8264462809917354,0.09090909090909091
tiny,common_voice_it_20073924.mp3,4.2,3.608,4.85341477394104,1.2,1.0,0.0,1.0
tiny,common_voice_it_20266701.mp3,4.896,4.784,1.218503713607788,0.5714285714285714,0.7428571428571429,0.2571428571428571,0.5714285714285714
tiny,common_voice_it_27417013.mp3,5.544,5.544,1.452709674835205,0.5,0.75,0.25,0.5
tiny,common_voice_it_18282830.mp3,3.24,3.24,1.602696418762207,0.36363636363636365,0.43356643356643354,0.5664335664335665,0.3076923076923077
tiny,common_voice_it_37464142.mp3,8.1,8.1,2.0402958393096924,0.7692307692307693,0.8717948717948718,0.1282051282051282,0.6666666666666666
tiny,common_voice_it_19977983.mp3,6.12,5.848,1.8711581230163574,0.35714285714285715,0.586734693877551,0.41326530612244905,0.35714285714285715
tiny,common_voice_it_20023569.mp3,5.448,5.448,1.517608880996704,0.6,0.75,0.25,0.5454545454545454
tiny,common_voice_it_40034894.mp3,5.148,4.748,1.4099180698394775,0.23076923076923078,0.3589743589743589,0.6410256410256411,0.23076923076923078
tiny,common_voice_it_40368947.mp3,4.248,4.136,1.464501142501831,0.1111111111111111,0.2098765432098766,0.7901234567901234,0.1111111111111111
tiny,common_voice_it_22425364.mp3,1.5935,1.5775,0.8524191379547119,0.5,0.75,0.25,0.5
tiny,common_voice_it_31260678.mp3,5.94,2.624,1.0223610401153564,1.0,0.8333333333333334,0.16666666666666666,0.6666666666666666
tiny,common_voice_it_20226744.mp3,5.184,4.88,8.765800476074219,1.1818181818181819,0.974025974025974,0.025974025974025972,0.8666666666666667
tiny,common_voice_it_19985867.mp3,4.296,3.96,1.4339652061462402,0.4,0.5545454545454546,0.44545454545454544,0.36363636363636365
tiny,common_voice_it_20226764.mp3,7.08,6.072,1.650202751159668,0.15384615384615385,0.20879120879120883,0.7912087912087912,0.14285714285714285
tiny,common_voice_it_18281351.mp3,7.992,7.56,1.7967650890350342,0.3333333333333333,0.4666666666666667,0.5333333333333333,0.3333333333333333
tiny,common_voice_it_22121196.mp3,6.432,5.744,1.6749558448791504,0.45454545454545453,0.6287878787878788,0.3712121212121212,0.4166666666666667
tiny,common_voice_it_40060582.mp3,7.776,7.344,1.7571892738342285,0.3076923076923077,0.4505494505494505,0.5494505494505495,0.2857142857142857
tiny,common_voice_it_27334666.mp3,6.228,5.732,1.417222023010254,0.36363636363636365,0.505050505050505,0.494949494949495,0.36363636363636365
tiny,common_voice_it_19998125.mp3,5.112,4.808,1.8340845108032227,0.42857142857142855,0.6190476190476191,0.38095238095238093,0.42857142857142855
base,common_voice_it_23606167.mp3,5.538,4.722,113.79265284538269,0.09090909090909091,0.17355371900826455,0.8264462809917354,0.09090909090909091
base,common_voice_it_40457039.mp3,6.084,5.684,2.2314884662628174,0.2,0.3599999999999999,0.6400000000000001,0.2
base,common_voice_it_40283173.mp3,5.58,5.468,2.355597972869873,0.18181818181818182,0.3305785123966941,0.6694214876033059,0.18181818181818182
base,common_voice_it_20045040.mp3,7.776,7.568,2.730255603790283,0.3333333333333333,0.5555555555555556,0.4444444444444444,0.3333333333333333
base,common_voice_it_26970935.mp3,4.536,4.328,2.054051637649536,0.1111111111111111,0.2098765432098766,0.7901234567901234,0.1111111111111111
base,common_voice_it_17544185.mp3,3.168,2.64,1.478182077407837,0.0,0.0,1.0,0.0
base,common_voice_it_20042813.mp3,6.648,6.024,15.942688226699829,0.38461538461538464,0.621301775147929,0.37869822485207105,0.38461538461538464
base,common_voice_it_21916542.mp3,3.576,2.696,1.6048271656036377,0.5,0.75,0.25,0.5
base,common_voice_it_20268831.mp3,5.76,5.232,2.0743987560272217,0.125,0.234375,0.765625,0.125
base,common_voice_it_20069601.mp3,5.616,5.408,2.753657102584839,0.5454545454545454,0.6573426573426573,0.34265734265734266,0.46153846153846156
base,common_voice_it_20001185.mp3,9.96,5.28,2.386931896209717,0.15384615384615385,0.28402366863905326,0.7159763313609467,0.15384615384615385
base,common_voice_it_19997999.mp3,2.592,2.096,1.3416931629180908,0.0,0.0,1.0,0.0
base,common_voice_it_40258742.mp3,3.42,3.18,1.647139549255371,0.0,0.0,1.0,0.0
base,common_voice_it_20033266.mp3,6.552,6.184,3.00793194770813,0.35714285714285715,0.5238095238095238,0.47619047619047616,0.3333333333333333
base,common_voice_it_40677466.mp3,6.264,5.992,2.6732754707336426,0.6153846153846154,0.7869822485207101,0.21301775147928997,0.5714285714285714
base,common_voice_it_20268098.mp3,9.888,8.048,2.797759771347046,0.25,0.4375,0.5625,0.25
base,common_voice_it_19987982.mp3,7.584,0.0,0.11855816841125488,1.0,1,0,1.0
base,common_voice_it_20228693.mp3,9.528,5.896,2.1950714588165283,0.2,0.3599999999999999,0.6400000000000001,0.2
base,common_voice_it_20058011.mp3,7.584,5.2,2.415236473083496,0.2727272727272727,0.3535353535353536,0.6464646464646464,0.2727272727272727
base,common_voice_it_21976479.mp3,2.4,1.968,5.448682546615601,1.0,1.0,0.0,1.0
base,common_voice_it_20252212.mp3,6.384,6.384,2.4729840755462646,0.18181818181818182,0.3305785123966941,0.6694214876033059,0.18181818181818182
base,common_voice_it_20042178.mp3,7.704,6.536,2.814577341079712,0.3076923076923077,0.48076923076923084,0.5192307692307692,0.3076923076923077
base,common_voice_it_20275659.mp3,3.648,3.376,1.5677144527435303,0.0,0.0,1.0,0.0
base,common_voice_it_18370587.mp3,7.032,6.184,2.614807605743408,0.5454545454545454,0.7024793388429753,0.29752066115702475,0.5
base,common_voice_it_20307472.mp3,8.712,5.824,2.5097999572753906,0.3,0.4181818181818181,0.5818181818181819,0.2727272727272727
base,common_voice_it_17642442.mp3,6.216,5.624,2.136056423187256,0.14285714285714285,0.20879120879120883,0.7912087912087912,0.14285714285714285
base,common_voice_it_19980855.mp3,4.2,4.2,2.0344135761260986,0.5,0.6428571428571428,0.35714285714285715,0.5
base,common_voice_it_31467945.mp3,6.156,5.5,2.4867730140686035,0.5384615384615384,0.7100591715976332,0.28994082840236685,0.5
base,common_voice_it_39998215.mp3,6.336,6.336,2.6513540744781494,0.3,0.32499999999999996,0.675,0.25
base,common_voice_it_40255898.mp3,6.948,6.772,2.3996598720550537,0.21428571428571427,0.3351648351648352,0.6648351648351648,0.21428571428571427
base,common_voice_it_23985788.mp3,5.616,4.96,11.905277013778687,1.0,0.9795918367346939,0.02040816326530612,0.875
base,common_voice_it_20078101.mp3,5.736,5.736,2.540496826171875,0.18181818181818182,0.3305785123966941,0.6694214876033059,0.18181818181818182
base,common_voice_it_20075501.mp3,7.224,6.12,10.522772789001465,1.1111111111111112,0.9230769230769231,0.07692307692307693,0.7692307692307693
base,common_voice_it_40679939.mp3,5.688,5.224,2.2477917671203613,0.25,0.30555555555555547,0.6944444444444445,0.23076923076923078
base,common_voice_it_20413752.mp3,6.864,6.176,26.22495937347412,0.8571428571428571,0.9795918367346939,0.02040816326530612,0.8571428571428571
base,common_voice_it_40677525.mp3,3.78,3.78,3.429750680923462,0.0,0.0,1.0,0.0
base,common_voice_it_20223601.mp3,7.08,7.08,15.441485404968262,1.7272727272727273,0.9628099173553719,0.03719008264462809,0.8636363636363636
base,common_voice_it_19986109.mp3,5.76,5.168,2.22259521484375,0.1111111111111111,0.2098765432098766,0.7901234567901234,0.1111111111111111
base,common_voice_it_36377626.mp3,2.52,2.152,4.242119312286377,1.0,1.0,0.0,1.0
base,common_voice_it_29885705.mp3,4.068,3.764,8.458496809005737,0.8571428571428571,0.9795918367346939,0.02040816326530612,0.8571428571428571
base,common_voice_it_19976130.mp3,2.592,2.592,15.511928796768188,1.0,1.0,0.0,1.0
base,common_voice_it_20077811.mp3,3.432,3.128,7.673461675643921,2.0,1.0,0.0,1.0
base,common_voice_it_25274093.mp3,3.528,3.0,1.8751616477966309,0.5,0.75,0.25,0.5
base,common_voice_it_21568320.mp3,6.696,3.008,1.591440200805664,0.3333333333333333,0.5555555555555556,0.4444444444444444,0.3333333333333333
base,common_voice_it_20066508.mp3,3.96,3.272,1.4933059215545654,0.0,0.0,1.0,0.0
base,common_voice_it_24085875.mp3,6.3,6.028,2.3061563968658447,0.0,0.0,1.0,0.0
base,common_voice_it_20060712.mp3,6.048,5.744,2.9883809089660645,0.35714285714285715,0.4897959183673469,0.5102040816326531,0.3333333333333333
base,common_voice_it_26860866.mp3,3.06,2.436,1.9444763660430908,1.0,1.0,0.0,1.0
